JAMB_Score,Study_Hours,Attendance_Rate,Teacher_Quality,Distance_To_School,Student_ID,Age,Gender,Assignments_Completed
145,19,79,3,13.1,2066,15,2,1
105,11,63,2,14.3,2067,22,1,1
158,38,77,2,10.2,2068,17,1,5
128,15,87,5,11.6,2069,15,2,2
176,30,89,3,12,2070,16,1,3
101,10,80,1,17.4,2071,19,1,1
196,28,87,2,18,2072,16,1,1
137,25,64,1,11.9,2073,20,2,2
219,25,84,3,11.6,2074,15,2,3
160,0,77,3,11.1,2075,20,2,1
195,21,79,2,10.3,2076,15,1,2
166,30,89,2,12.7,2077,18,2,1
134,21,74,1,11.5,2078,18,1,2
115,19,75,2,15,2079,18,2,1
134,1,62,3,2.6,2080,22,1,2
270,21,88,3,13,2081,16,1,2
174,23,74,4,11.9,2082,21,1,2
297,34,93,2,12.4,2083,21,1,3
185,31,76,3,13.7,2084,15,1,3
263,26,91,4,8.9,2085,22,1,3
148,21,81,2,10.8,2086,18,1,2
131,16,97,2,12.8,2087,19,1,1
242,16,93,2,10.7,2088,17,2,2
252,6,72,4,12.8,2089,17,2,1
184,24,73,2,7.8,2090,18,2,1
182,22,85,3,0,2091,18,2,2
160,13,75,3,14.6,2092,21,1,1
118,0,53,2,8.6,2093,22,2,1
173,25,97,2,9.8,2094,22,2,2
224,21,94,4,6,2095,18,1,1
218,28,92,2,5.9,2096,17,1,3
110,31,75,4,9.6,2097,22,1,3
154,0,87,2,10.4,2098,18,2,1
162,12,77,1,12.3,2099,22,1,1
220,21,89,3,13.4,2100,20,1,2
103,27,71,4,11.2,2101,19,2,1
141,2,97,1,16.9,2102,19,2,1
124,33,66,2,13.6,2103,22,2,3
131,17,93,3,4.8,2104,21,1,1
117,14,81,2,10.1,2105,19,1,1
153,16,78,3,5.6,2106,22,2,1
186,17,87,2,2.3,2107,22,1,2
143,26,89,2,11.2,2108,19,1,3
140,7,95,2,9.3,2109,20,1,1
188,24,88,2,11.4,2110,20,2,2
173,16,76,2,14.2,2111,15,2,1
164,12,84,2,15,2112,18,2,1
103,37,97,2,6.4,2113,16,2,3
175,23,97,3,8.9,2114,21,2,2
299,36,100,2,0,2115,15,2,1
192,31,93,2,4.8,2116,16,2,4
149,5,89,5,14,2117,16,2,1
297,40,100,2,4.4,2118,15,2,2
292,7,87,4,10.3,2119,18,2,1
139,10,69,2,4.1,2120,15,2,2
193,17,86,2,12.3,2121,17,1,2
127,21,74,1,15.9,2122,22,1,2
193,23,75,3,13.9,2123,20,2,2
165,17,77,4,13.9,2124,22,2,1
165,19,100,2,14.4,2125,19,1,2
125,7,83,2,13.4,2126,22,2,1
139,3,86,3,6,2127,20,2,1
119,22,69,2,1.4,2128,20,1,2
289,35,74,2,15.5,2129,20,1,4
216,37,79,3,3.1,2130,20,2,2
154,11,97,4,12.6,2131,15,1,1
161,25,87,2,8.3,2132,15,1,3
179,17,90,1,18.4,2133,17,1,2
155,29,90,3,7.5,2134,19,2,4
222,33,82,3,19.7,2135,16,2,2
208,24,100,1,8,2136,17,1,3
183,17,79,1,8.6,2137,18,2,1
216,32,100,4,8.6,2138,15,1,1
156,24,87,2,13.9,2139,15,2,2
194,15,69,2,7,2140,17,2,3
119,3,74,2,8.6,2141,15,1,1
152,15,66,2,11.3,2142,19,2,1
148,31,94,2,6.8,2143,19,2,3
141,27,82,2,10.8,2144,20,1,1
118,5,60,1,7.9,2145,17,2,1
197,11,89,2,10.4,2146,17,2,1
243,37,84,3,8.1,2147,20,2,3
219,13,73,3,6.6,2148,17,1,1
223,28,100,3,11.5,2149,18,1,2
214,17,88,5,15.9,2150,15,1,1
202,37,83,3,8.3,2151,16,1,2
139,10,78,3,4.3,2152,22,2,1
243,36,74,3,7.7,2153,16,2,5
239,27,76,3,7.7,2154,16,2,3
207,25,99,2,9.8,2155,17,2,1
209,5,82,3,5.8,2156,18,1,1
248,6,89,3,10.1,2157,18,2,1
112,12,61,2,13,2158,16,1,3
236,27,76,3,3.7,2159,16,2,1
203,12,92,3,12.4,2160,18,2,1
237,15,92,5,4.8,2161,20,1,1
186,26,100,2,4.2,2162,17,2,2
230,29,100,2,6.5,2163,21,1,3
191,20,83,3,16.2,2164,17,2,1
161,26,88,2,10,2165,16,1,3
237,14,85,3,10.3,2166,19,1,1
123,12,100,1,13.1,2167,22,2,1
159,33,94,3,9.4,2168,17,2,2
116,15,82,3,6.7,2169,19,2,1
194,22,87,2,12.1,2170,15,2,3
156,39,97,3,11.1,2171,21,2,3
152,5,88,1,11.5,2172,17,1,1
108,21,95,1,4.7,2173,19,2,2
224,39,67,3,10.8,2174,21,2,5
175,17,89,1,16.3,2175,15,2,3
114,22,76,1,18.7,2176,15,2,1
214,14,100,2,7.7,2177,16,2,1
138,10,97,3,14.3,2178,19,2,1
131,19,82,3,7,2179,16,2,4
119,22,95,2,17.4,2180,20,1,3
270,38,100,4,11.7,2181,21,1,4
179,34,85,3,16.7,2182,22,1,3
175,19,100,4,7.8,2183,21,1,1
182,31,84,2,6.6,2184,22,2,3
198,18,84,1,8,2185,15,1,1
115,23,89,2,16.2,2186,21,1,2
167,21,80,1,13.9,2187,17,1,2
195,25,86,2,8.6,2188,17,2,3
212,27,100,2,18.2,2189,17,1,1
105,0,80,2,12,2190,19,2,1
159,8,67,3,2.4,2191,22,2,1
194,22,89,3,10.7,2192,18,1,3
138,1,75,2,18,2193,20,1,1
176,27,93,3,13.1,2194,20,2,3
162,26,90,2,13.3,2195,16,1,1
191,24,99,3,0,2196,21,2,2
202,12,95,2,1.2,2197,18,1,1
244,38,99,3,5.5,2198,21,1,4
179,38,78,2,11.7,2199,18,1,4
237,26,96,3,3.2,2200,15,2,2
171,24,100,2,15.8,2201,22,1,2
105,16,73,1,5.2,2202,16,2,1
198,26,100,3,5,2203,15,1,3
158,17,78,1,10.9,2204,18,2,1
158,18,75,2,4.3,2205,20,1,2
168,27,87,3,12.3,2206,15,1,1
224,40,94,2,15.9,2207,15,2,5
280,16,100,4,3.8,2208,19,1,1
219,22,78,2,9.9,2209,16,1,1
221,13,91,2,6.4,2210,21,2,2
144,32,76,1,1,2211,16,1,3
148,12,69,4,14,2212,18,2,1
176,7,76,1,10.7,2213,17,1,2
235,30,81,4,1.3,2214,15,1,3
114,30,85,1,7.2,2215,16,1,3
223,30,98,4,13,2216,17,2,3
190,23,71,5,14.7,2217,16,1,2
295,33,95,2,11.4,2218,20,2,3
158,31,72,1,13.9,2219,18,1,3
212,15,93,3,8.4,2220,20,1,1
127,15,75,3,10.1,2221,15,1,2
115,11,71,3,9.2,2222,21,1,1
181,10,92,2,14.2,2223,19,2,1
129,13,76,4,10.8,2224,18,1,1
195,31,83,3,20,2225,18,2,2
193,26,64,1,9,2226,18,1,2
142,23,91,2,4.3,2227,22,1,2
270,29,98,2,16.2,2228,17,2,2
266,32,90,5,6.5,2229,18,2,3
114,7,66,1,13.8,2230,19,2,1
173,17,96,3,5.9,2231,20,2,1
152,19,77,2,9.4,2232,15,1,1
229,27,83,2,7.3,2233,16,1,1
151,21,100,1,9.9,2234,21,1,3
100,12,73,3,4,2235,17,1,1
174,16,91,4,8.2,2236,18,2,1
108,40,85,1,14.3,2237,16,1,2
111,23,84,1,10.2,2238,20,2,2
177,24,87,3,11.8,2239,18,2,1
107,12,84,1,9.9,2240,15,2,1
211,19,89,4,11.7,2241,19,1,1
141,16,82,1,13.8,2242,19,1,2
110,17,95,1,9.7,2243,21,2,2
194,4,73,3,9.5,2244,20,2,1
131,2,91,1,5,2245,17,1,1
184,15,93,2,12,2246,16,1,3
122,17,88,2,20,2247,16,1,1
185,18,96,1,11.7,2248,22,1,1
236,38,87,4,17.6,2249,21,1,3
153,4,65,2,8.1,2250,19,2,1
248,19,88,2,17.7,2251,15,2,2
210,36,77,2,14.7,2252,17,1,2
120,16,74,3,12.4,2253,18,2,1
162,27,72,3,2.2,2254,20,2,4
288,40,87,5,14.2,2255,17,1,3
216,17,81,2,9.5,2256,19,2,1
155,17,61,3,7.2,2257,22,2,1
165,16,90,3,2.5,2258,20,2,1
136,0,100,3,6.4,2259,18,2,1
167,16,90,4,4.5,2260,17,1,2
148,25,81,2,5.8,2261,15,2,2
212,28,86,3,15.8,2262,16,2,2
281,34,87,3,7,2263,18,1,3
199,18,87,3,5.4,2264,17,1,3
182,14,84,3,14.8,2265,21,2,2
198,33,78,1,12.7,2266,15,1,4
227,19,100,4,13.5,2267,21,2,2
217,26,73,2,5.6,2268,22,1,1
196,23,92,2,10.1,2269,17,2,1
171,33,83,4,11.7,2270,21,2,1
103,22,98,2,17.3,2271,18,2,1
226,12,91,3,9.8,2272,21,2,1
215,12,83,2,12.4,2273,15,2,3
130,21,79,1,9.2,2274,20,2,2
213,22,87,4,15.4,2275,16,1,4
133,12,71,2,9.5,2276,21,2,1
223,33,80,2,11.7,2277,15,2,4
172,21,67,3,16.4,2278,17,2,2
163,19,75,1,16.9,2279,17,1,2
218,30,88,3,15.5,2280,21,1,2
104,10,83,2,11.8,2281,17,2,1
226,38,69,3,8.8,2282,20,2,4
214,16,85,2,8.2,2283,17,1,1
152,24,88,2,8.7,2284,21,1,1
246,39,87,2,13.1,2285,17,2,2
194,9,80,3,4.4,2286,20,1,2
111,11,76,1,12.9,2287,19,1,1
186,31,80,3,7.6,2288,15,1,3
100,24,74,2,11.6,2289,15,2,2
165,17,85,1,8.2,2290,15,2,1
220,17,100,3,10.6,2291,15,2,1
148,26,76,2,8.3,2292,18,2,2
184,31,82,4,9.9,2293,21,1,3
196,11,85,2,5.6,2294,17,2,1
214,12,80,2,13.7,2295,19,1,1
151,20,93,4,19.3,2296,22,2,2
124,21,59,3,15.5,2297,20,2,1
204,19,81,4,4.2,2298,18,1,1
146,23,90,4,11.1,2299,21,2,2
276,22,88,2,8.4,2300,15,2,3
191,2,78,4,15.2,2301,22,1,1
122,11,85,4,10.2,2302,20,2,1
139,17,91,4,15.6,2303,15,1,2
188,18,87,4,14.3,2304,20,1,1
171,9,77,3,12.1,2305,19,2,1
160,2,88,2,7.9,2306,21,1,1
152,13,79,2,7.4,2307,15,2,1
155,26,90,2,7.2,2308,15,2,1
237,36,100,1,17.4,2309,15,1,2
208,33,62,4,9.7,2310,15,2,3
101,6,81,2,11.8,2311,18,2,1
159,8,67,4,18,2312,18,2,2
110,19,100,1,10.6,2313,18,1,2
175,25,80,4,11.3,2314,15,2,1
176,23,91,2,7.3,2315,16,1,2
162,0,83,1,9.7,2316,18,2,2
153,10,75,4,13,2317,21,1,1
193,21,77,4,5,2318,22,1,1
230,29,100,3,20,2319,22,2,3
155,25,92,2,10.5,2320,17,2,4
130,17,100,3,19.5,2321,17,2,2
211,26,87,3,14.3,2322,16,2,2
121,16,84,1,7.9,2323,19,2,1
246,32,86,3,15.7,2324,17,2,3
162,21,81,4,17.4,2325,20,2,2
141,17,72,5,0,2326,19,2,1
180,18,85,4,16.9,2327,17,1,2
234,25,81,3,0.9,2328,20,2,2
107,18,84,2,11.6,2329,16,2,2
216,25,89,2,12.2,2330,18,1,1
189,24,88,2,6.9,2331,21,2,2
237,37,100,2,2.5,2332,19,2,3
177,22,84,5,15.8,2333,20,1,1
134,10,89,4,13,2334,22,1,1
246,34,100,4,4.9,2335,20,1,2
214,11,99,2,8.1,2336,19,1,2
126,6,92,3,4.9,2337,16,2,1
130,19,79,2,7.8,2338,22,1,1
134,21,84,1,1.2,2339,19,1,2
254,15,77,3,8.2,2340,17,2,2
148,14,87,2,9.1,2341,18,2,1
133,11,84,1,8.8,2342,15,1,1
254,22,90,3,9.9,2343,16,1,1
105,22,90,2,6.4,2344,22,2,1
249,32,78,3,8,2345,19,1,2
116,15,96,2,6.6,2346,19,1,1
177,15,93,1,5.1,2347,22,2,1
243,13,88,4,7.1,2348,19,2,1
218,36,86,2,6.9,2349,19,2,2
134,22,86,1,15.6,2350,16,1,3
218,17,100,2,12.3,2351,17,2,2
234,31,89,3,5,2352,17,1,2
147,17,84,4,3,2353,18,2,1
273,25,91,3,18.8,2354,18,1,1
116,19,98,3,13.5,2355,15,2,2
149,11,79,3,10.1,2356,17,2,1
231,21,88,3,13.9,2357,20,2,2
169,20,98,3,14.2,2358,16,2,2
113,10,82,1,8.2,2359,17,1,1
214,29,98,3,1.5,2360,22,2,2
167,36,75,4,20,2361,17,2,3
179,13,83,5,10.8,2362,18,2,3
161,3,98,1,7.8,2363,20,1,1
225,6,81,3,5.4,2364,19,1,1
244,24,87,2,7.6,2365,19,2,4
102,8,82,4,1.8,2366,20,2,2
223,26,78,2,9.3,2367,17,2,4
130,17,78,3,3.8,2368,17,2,1
144,3,83,1,13.6,2369,17,1,1
170,3,84,2,9.7,2370,17,1,1
156,21,95,2,16.4,2371,21,2,1
229,25,100,4,4.8,2372,18,1,2
117,11,73,1,11.2,2373,17,2,1
278,13,92,4,7,2374,21,1,1
197,26,92,3,11.3,2375,17,1,3
144,29,97,3,7.3,2376,15,2,2
193,24,92,4,7.7,2377,15,2,2
103,6,83,1,15.8,2378,21,2,1
105,14,86,3,15.5,2379,17,1,1
217,11,93,2,9.7,2380,22,2,1
231,34,79,4,6,2381,19,1,2
209,23,88,3,0.1,2382,16,1,2
162,3,97,2,8.6,2383,15,1,1
210,20,85,2,4.4,2384,17,2,2
195,26,87,3,18,2385,15,1,1
167,16,82,4,0,2386,17,1,1
218,21,65,2,6.4,2387,19,2,2
185,9,85,1,10.1,2388,19,2,1
134,21,85,3,11.3,2389,15,1,1
183,14,80,1,15.6,2390,21,2,1
110,0,69,1,14.9,2391,20,2,1
102,10,71,1,1,2392,21,2,1
175,29,92,2,15,2393,16,1,2
196,18,100,1,14.9,2394,16,2,1
172,35,97,1,13.6,2395,16,1,4
218,27,74,2,15.6,2396,20,2,3
168,22,92,3,10,2397,16,1,3
186,19,79,1,4.3,2398,18,2,1
127,15,76,2,13.6,2399,20,2,1
247,23,84,5,16.2,2400,22,1,2
173,17,91,2,8.5,2401,21,2,1
157,23,92,3,10.5,2402,17,2,2
140,8,81,1,5.2,2403,22,2,1
234,15,87,5,11.7,2404,19,2,1
197,11,90,2,11.1,2405,16,2,1
210,40,92,2,10.4,2406,18,2,4
270,32,100,4,8.5,2407,21,1,5
106,17,68,2,12.7,2408,17,1,2
201,12,86,3,12.5,2409,21,2,1
141,22,72,2,19.8,2410,21,2,2
174,19,84,2,12.9,2411,18,1,1
117,17,79,2,6.9,2412,15,1,1
158,9,83,3,5.8,2413,21,2,1
105,15,72,1,13.1,2414,15,2,1
146,13,68,2,3.6,2415,16,2,2
241,18,69,2,9.4,2416,15,2,1
176,26,83,1,16.8,2417,17,1,3
101,0,76,1,19.2,2418,22,1,1
226,29,81,3,3.2,2419,16,2,3
171,26,97,3,11.9,2420,22,2,2
145,9,74,3,16.5,2421,18,2,1
211,15,100,1,20,2422,19,2,1
142,15,98,2,12.4,2423,19,1,1
180,23,66,1,7.9,2424,19,1,2
220,22,88,3,13.1,2425,17,2,2
225,28,84,2,14.8,2426,16,1,4
227,40,60,3,12.2,2427,15,2,3
246,21,75,3,2.9,2428,21,2,2
129,0,89,1,17.6,2429,22,2,1
213,30,100,2,12.8,2430,16,1,3
151,33,91,2,4,2431,18,2,1
136,20,85,2,7.9,2432,19,1,1
114,5,80,1,9.7,2433,16,1,1
145,16,98,1,13.6,2434,21,2,1
176,10,100,3,9.8,2435,20,2,1
163,24,78,1,12.9,2436,16,1,3
154,6,64,1,14.6,2437,20,2,1
219,21,67,2,15,2438,15,2,2
162,9,96,2,6.1,2439,22,2,1
121,16,81,1,10.9,2440,18,2,3
217,20,89,2,7.9,2441,19,2,1
235,26,71,3,8.6,2442,15,2,2
118,15,74,1,8.3,2443,22,1,2
112,5,78,2,12,2444,19,1,1
228,30,90,2,11.9,2445,15,2,3
151,17,79,3,14.4,2446,15,2,2
135,7,72,3,17.6,2447,19,1,1
218,40,80,4,15.2,2448,18,1,3
178,24,96,4,11.8,2449,17,1,2
108,13,82,3,18.9,2450,17,1,1
149,30,89,3,17.3,2451,22,1,2
119,32,72,2,5.3,2452,16,1,4
174,18,56,2,8.8,2453,16,2,2
157,21,78,2,12.5,2454,21,2,1
293,21,84,3,0,2455,18,2,1
241,24,92,4,17.7,2456,17,2,4
194,19,100,2,4.8,2457,16,2,2
118,17,87,2,11.2,2458,17,1,1
230,27,100,2,5.4,2459,17,2,1
156,23,89,3,9.6,2460,17,2,3
130,18,76,2,20,2461,16,2,4
152,7,86,2,9.7,2462,16,1,1
158,10,100,2,8.4,2463,18,2,1
101,9,97,3,20,2464,15,1,1
187,18,80,2,0,2465,16,2,1
115,24,83,2,9,2466,19,2,2
138,6,68,3,6.9,2467,21,2,1
187,17,93,2,15.8,2468,15,2,2
184,29,100,4,6.3,2469,22,2,3
125,13,82,1,4.9,2470,17,2,1
111,19,74,2,9.4,2471,18,2,1
282,27,94,2,8.9,2472,19,2,4
195,24,90,2,14.3,2473,21,2,1
191,19,86,1,10.9,2474,20,1,1
170,25,86,3,12.6,2475,19,1,3
223,10,86,4,6.5,2476,15,2,1
118,12,90,3,14.9,2477,21,2,1
239,28,95,3,6.4,2478,21,2,2
210,27,77,2,13.9,2479,18,1,3
111,28,71,1,12,2480,20,1,1
226,20,85,4,6.3,2481,15,2,2
165,32,91,4,13.7,2482,20,1,1
101,8,81,2,7.4,2483,16,2,2
129,28,75,2,7.6,2484,20,1,2
127,23,84,3,11.9,2485,17,2,2
109,6,77,1,4.7,2486,20,2,1
139,19,90,2,10,2487,18,1,1
141,16,85,4,4.7,2488,16,2,1
215,29,84,2,0.4,2489,17,1,2
219,21,89,4,10.7,2490,17,1,1
126,13,94,3,7.2,2491,16,2,2
133,29,76,2,13.7,2492,18,1,4
224,23,91,2,14.7,2493,19,2,2
139,24,81,2,11.4,2494,15,2,1
225,22,92,3,16.4,2495,18,1,2
281,40,85,2,13.6,2496,21,2,4
147,11,84,2,7.3,2497,20,1,1
251,20,100,3,11.8,2498,19,1,1
135,30,73,3,6.8,2499,19,1,2
226,20,75,1,7.9,2500,20,1,3
156,33,71,4,0.7,2501,19,2,4
128,24,70,4,7.8,2502,15,2,1
127,14,87,3,4.8,2503,21,2,1
238,8,75,2,7.2,2504,15,1,1
109,14,77,2,9.1,2505,15,2,1
117,16,87,2,4.6,2506,21,2,1
233,35,92,3,5.9,2507,19,1,3
175,34,81,3,8.9,2508,21,1,4
205,16,88,3,8.6,2509,16,2,1
135,24,83,2,7.7,2510,15,1,3
179,27,82,3,13.4,2511,19,2,2
155,28,81,2,13.8,2512,18,2,3
132,21,100,2,3.2,2513,22,1,4
119,0,89,2,1,2514,22,1,1
166,18,100,4,14.8,2515,21,2,1
244,15,84,4,12.7,2516,19,2,2
204,20,85,3,3.8,2517,15,1,1
177,29,72,4,7.2,2518,22,2,3
177,23,77,3,6.5,2519,21,2,3
115,25,99,2,6,2520,22,2,1
186,24,80,1,11.1,2521,15,2,3
170,7,100,2,8.3,2522,21,1,1
214,0,75,2,8.3,2523,22,1,1
240,26,78,2,13.7,2524,15,1,2
143,15,79,1,8.7,2525,22,1,2
126,7,81,3,4.2,2526,16,1,1
177,4,93,3,11.7,2527,17,1,1
232,18,92,2,8.6,2528,20,1,1
284,27,87,2,7.7,2529,20,2,2
182,26,84,4,11.4,2530,21,2,2
222,25,84,2,6,2531,16,1,3
112,29,72,2,14.1,2532,18,2,2
134,7,73,2,3.6,2533,15,1,1
128,24,91,3,7.3,2534,17,1,2
224,24,70,2,14.2,2535,18,2,3
165,25,99,3,1.4,2536,19,2,2
190,17,82,3,9,2537,20,1,2
200,31,79,3,13.4,2538,17,1,2
186,23,92,3,4.2,2539,16,2,1
238,19,100,3,6.8,2540,15,1,2
187,21,96,5,18.9,2541,17,1,1
153,16,88,5,12.9,2542,18,1,2
198,26,96,2,8.3,2543,16,2,3
166,8,68,1,20,2544,18,1,1
157,18,78,3,9.7,2545,22,2,1
100,17,71,2,10,2546,18,2,3
128,16,93,3,16.5,2547,21,1,2
107,26,76,2,9.3,2548,20,1,3
150,25,91,2,10.2,2549,22,2,4
159,18,88,3,16.2,2550,15,2,1
226,26,79,4,4.7,2551,17,1,3
219,26,82,1,5.2,2552,22,2,2
172,23,96,2,11.5,2553,18,1,3
118,0,73,2,11.6,2554,16,1,1
144,14,84,2,6.6,2555,18,1,1
112,1,73,2,11.7,2556,18,1,1
271,39,87,4,18.8,2557,22,1,2
152,17,82,3,7.7,2558,16,2,1
142,15,75,4,14.5,2559,22,1,1
207,30,77,3,11.6,2560,19,1,2
125,19,84,1,3.1,2561,21,1,1
176,10,76,2,10.6,2562,18,2,2
119,14,73,2,10.6,2563,16,2,1
138,14,73,3,7.8,2564,15,1,2
178,4,84,3,7.4,2565,17,2,1
177,14,93,4,14.7,2566,16,2,1
241,23,100,2,9.6,2567,16,1,1
137,15,75,3,10.2,2568,21,1,1
118,1,100,4,9.2,2569,17,2,1
145,28,73,2,8.8,2570,16,1,1
141,16,92,2,0,2571,19,1,3
234,25,81,2,15.4,2572,15,2,3
158,22,75,2,5.1,2573,19,2,1
246,18,82,2,3.2,2574,21,2,1
110,18,80,3,8.2,2575,18,2,1
167,16,89,3,13.4,2576,20,1,1
225,16,94,2,0.9,2577,15,2,1
111,20,71,3,20,2578,18,1,1
136,30,73,2,13.9,2579,17,1,2
273,34,82,4,2.9,2580,16,2,3
112,23,79,1,12.5,2581,22,2,3
153,13,81,3,2.1,2582,16,1,1
103,0,71,3,18.5,2583,21,2,1
148,31,85,2,16,2584,21,1,2
110,33,100,1,13.4,2585,15,1,2
186,35,80,3,7.7,2586,20,2,4
127,13,77,3,11.6,2587,20,1,1
156,8,88,3,12.7,2588,22,2,1
153,8,78,2,3,2589,16,1,1
196,6,92,1,2,2590,16,2,1
177,19,78,2,12.1,2591,18,2,2
227,39,100,2,18.2,2592,19,1,4
179,19,88,3,20,2593,16,1,1
228,27,82,3,8.2,2594,18,1,1
188,33,80,2,6.5,2595,21,2,3
146,14,78,3,10,2596,19,1,1
137,35,95,2,10.7,2597,22,2,4
188,39,73,3,13.9,2598,16,1,2
121,14,75,1,7.2,2599,15,1,2
248,20,84,1,0.6,2600,15,1,1
209,29,86,1,20,2601,15,1,3
247,22,86,2,9.6,2602,17,2,1
190,10,71,3,14.8,2603,22,1,1
100,25,76,1,18.4,2604,15,1,2
233,35,87,4,15.1,2605,16,1,4
253,28,83,3,7.2,2606,16,1,3
225,12,94,4,7.4,2607,20,2,1
206,11,95,2,2.2,2608,15,2,1
172,20,83,3,10,2609,20,2,1
207,18,89,3,18.6,2610,15,1,2
182,17,64,3,11.1,2611,18,2,1
142,26,78,2,17.4,2612,19,2,2
177,26,94,3,16.1,2613,15,1,1
227,36,84,4,6.4,2614,18,2,4
115,6,74,2,9.6,2615,16,1,1
158,15,100,3,7.2,2616,15,1,1
136,23,99,1,12.2,2617,18,1,4
247,30,93,4,5.2,2618,21,2,3
147,31,93,4,12.4,2619,18,1,2
103,17,59,1,5,2620,21,2,2
221,40,80,3,7.7,2621,22,1,3
111,19,76,3,11.7,2622,19,2,3
117,24,78,2,9.5,2623,16,2,1
170,16,79,3,10.1,2624,19,2,1
157,18,59,2,2,2625,19,1,1
189,29,89,2,8.6,2626,21,1,2
205,37,91,3,9.7,2627,20,2,5
123,22,96,2,11.8,2628,20,2,2
117,14,73,1,6.3,2629,19,1,1
129,28,73,2,6.9,2630,22,1,3
132,0,56,4,11.8,2631,22,1,1
211,10,84,2,15.5,2632,16,2,1
126,22,90,1,15.1,2633,15,2,1
120,15,75,2,11.5,2634,19,2,1
278,34,100,2,2,2635,17,2,3
214,23,84,1,10.8,2636,16,1,1
143,22,84,2,13.4,2637,18,2,1
202,15,73,2,18.7,2638,18,2,3
217,28,90,2,1.8,2639,16,1,2
136,25,63,2,7.5,2640,21,2,1
158,29,90,1,6.1,2641,18,2,1
210,40,93,1,4.7,2642,16,2,2
181,22,98,3,10.8,2643,15,1,4
233,27,78,1,8.9,2644,20,2,1
121,1,82,1,2.9,2645,20,2,1
205,17,92,1,8.7,2646,16,2,1
156,16,87,2,7.2,2647,15,1,3
265,37,82,3,4.6,2648,16,2,3
138,11,59,2,7.1,2649,19,2,1
191,28,89,5,10.5,2650,22,1,4
298,30,91,4,8.8,2651,17,1,3
144,15,77,1,6.3,2652,15,2,1
168,21,91,1,6.1,2653,17,2,2
141,13,82,5,4.4,2654,21,1,1
209,19,74,4,6.8,2655,18,2,2
114,0,62,3,7.6,2656,15,1,1
102,11,69,2,13,2657,18,2,1
227,20,100,3,12.4,2658,19,2,2
234,20,95,1,5.3,2659,21,1,2
246,29,91,3,12.1,2660,21,2,2
192,27,84,3,9.9,2661,20,1,2
107,16,78,1,3.7,2662,19,1,3
219,32,98,2,3.3,2663,21,2,3
150,23,78,4,8.7,2664,15,1,2
244,23,94,3,10.7,2665,22,2,1
115,10,77,4,11.3,2666,22,1,1
108,17,99,1,6.3,2667,15,2,1
176,25,91,2,10.2,2668,17,2,3
206,35,98,1,12.5,2669,18,2,5
237,36,83,2,3.1,2670,17,2,4
121,10,91,1,9.6,2671,15,2,2
143,16,79,3,13.3,2672,20,1,1
292,35,93,3,6.3,2673,17,2,4
171,29,100,2,5.1,2674,22,2,2
188,29,75,1,15,2675,15,2,4
188,20,87,4,10.9,2676,16,1,2
225,12,92,3,10.7,2677,18,2,1
177,11,89,1,7.6,2678,19,1,1
222,26,83,3,6.2,2679,19,1,3
168,22,100,3,12.9,2680,17,2,1
117,5,68,2,18.2,2681,20,1,1
142,17,96,2,5.1,2682,19,1,2
117,21,92,1,16.3,2683,16,2,1
162,8,100,3,8.7,2684,16,1,2
150,28,68,1,10.9,2685,17,2,3
131,13,73,2,9.6,2686,19,1,1
195,33,100,3,1.3,2687,19,1,4
282,24,73,4,0,2688,21,1,1
283,19,76,5,17.2,2689,21,1,2
275,24,86,4,3.9,2690,15,2,2
179,19,86,2,10.7,2691,17,2,1
193,18,100,1,4.4,2692,15,1,1
168,17,82,4,5.2,2693,22,1,1
217,26,81,4,2.3,2694,16,1,1
165,17,87,2,8.6,2695,20,1,1
144,16,87,3,14.9,2696,17,1,1
162,3,88,2,5.4,2697,22,2,1
176,23,83,4,9.4,2698,20,2,1
210,22,68,2,10.8,2699,15,2,2
152,32,74,4,12.7,2700,20,1,3
113,6,94,3,5.5,2701,16,2,1
143,1,84,4,2.1,2702,20,1,1
164,24,81,2,16.2,2703,19,2,2
185,24,96,3,6.7,2704,17,1,2
218,14,76,2,11.4,2705,15,1,1
154,4,81,3,17.7,2706,21,1,1
232,38,89,4,8.6,2707,20,1,3
151,30,79,5,14.5,2708,20,1,3
148,0,84,3,18.3,2709,18,1,1
198,17,84,3,13.7,2710,20,2,1
234,40,75,2,14.6,2711,19,2,4
137,12,84,3,13.7,2712,20,1,1
186,16,72,2,16.6,2713,22,1,2
121,13,83,2,12.6,2714,15,2,1
247,15,100,3,12.8,2715,22,2,1
144,2,80,2,8.4,2716,22,1,1
243,35,78,3,6.2,2717,15,2,4
185,4,84,2,8.5,2718,17,1,1
184,23,77,2,11.1,2719,21,2,2
164,27,89,3,11.4,2720,21,1,1
163,6,82,3,14.4,2721,21,2,1
122,7,97,2,14.7,2722,18,2,1
176,31,95,1,6.4,2723,22,2,4
186,25,84,3,18.9,2724,19,1,3
220,18,94,3,9.9,2725,19,1,1
122,26,77,2,12.2,2726,21,1,4
143,28,83,4,7.3,2727,21,1,3
246,28,85,1,16.5,2728,17,1,2
291,21,99,4,8.7,2729,17,1,2
147,14,96,3,8.5,2730,17,2,1
105,16,88,3,20,2731,22,1,1
156,16,92,3,15.7,2732,22,1,1
189,29,94,3,10.3,2733,22,2,2
144,3,88,3,7.7,2734,18,2,1
186,7,74,2,8.9,2735,21,1,1
191,23,100,3,6.9,2736,22,2,2
